Month,Site,Quadrat,Image.Name,Coral.ID,Longest.cm,Bleaching
May,2,1,_MCR2234,L2Q01C01,33.711,2
May,2,1,_MCR2234,L2Q01C02,13.729,1
May,2,1,_MCR2234,L2Q01C03,NA,3
May,2,1,_MCR2234,L2Q01C04,7.233,3
May,2,1,_MCR2234,L2Q01C05,15.893,0
May,2,1,_MCR2234,L2Q01C06,14.276,0
May,2,1,_MCR2234,L2Q01C07,7.85,0
May,2,1,_MCR2234,L2Q01C08,5.091,2
May,2,1,_MCR2234,L2Q01C09,7.896,2
May,2,1,_MCR2234,L2Q01C10,2.829,2
May,2,1,_MCR2234,L2Q01C11,5.261,2
May,2,1,_MCR2234,L2Q01C15,2.937,3
May,2,1,_MCR2234,L2Q01C16,18.56,2
May,2,1,_MCR2234,L2Q01C17,6.187,1
May,2,2,_MCR2235,L2Q02C01,23.457,3
May,2,2,_MCR2235,L2Q02C02,13.894,2
May,2,2,_MCR2235,L2Q02C03,8.274,0
May,2,2,_MCR2235,L2Q02C05,8.871,3
May,2,2,_MCR2235,L2Q02C08,19.977,3
May,2,2,_MCR2235,L2Q02C10,NA,3
May,2,2,_MCR2235,L2Q02C13,NA,3
May,2,2,_MCR2235,L2Q02C14,13.224,2
May,2,3,_MCR2236,L2Q03C01,NA,3
May,2,3,_MCR2236,L2Q03C03,4.904,0
May,2,3,_MCR2236,L2Q03C05,6.852,0
May,2,3,_MCR2236,L2Q03C06,16.4,1
May,2,3,_MCR2236,L2Q03C07,21.94,3
May,2,3,_MCR2236,L2Q03C09,5.389,1
May,2,3,_MCR2236,L2Q03C14,24.972,2
May,2,3,_MCR2236,L2Q03C15,28.233,3
May,2,3,_MCR2236,L2Q03C16,NA,2
May,2,3,_MCR2236,L2Q03C18,NA,0
May,2,4,_MCR2237,L2Q04C01,NA,0
May,2,4,_MCR2237,L2Q04C02,13.095,3
May,2,4,_MCR2237,L2Q04C05,16.777,2
May,2,4,_MCR2237,L2Q04C07,2.264,2
May,2,4,_MCR2237,L2Q04C08,NA,3
May,2,4,_MCR2237,L2Q04C10,30.064,3
May,2,4,_MCR2237,L2Q04C11,17.865,2
May,2,4,_MCR2237,L2Q04C13,12.017,0
May,2,4,_MCR2237,L2Q04C18,5.817,0
May,2,4,_MCR2237,L2Q04C19,10.52,2
May,2,4,_MCR2237,L2Q04C20,NA,2
May,2,4,_MCR2237,L2Q04C22,NA,2
May,2,4,_MCR2237,L2Q04C24,NA,2
May,2,4,_MCR2237,L2Q04C25,NA,2
May,2,4,_MCR2237,L2Q04C26,NA,0
May,2,5,_MCR2238,L2Q05C01,NA,3
May,2,5,_MCR2238,L2Q05C02,7.083,3
May,2,5,_MCR2238,L2Q05C03,27.641,3
May,2,5,_MCR2238,L2Q05C04,NA,3
May,2,5,_MCR2238,L2Q05C09,NA,3
May,2,5,_MCR2238,L2Q05C10,9.206,3
May,2,5,_MCR2238,L2Q05C11,NA,3
May,2,5,_MCR2238,L2Q05C14,7.748,1
May,2,5,_MCR2238,L2Q05C15,5.202,1
May,2,5,_MCR2238,L2Q05C16,18.032,0
May,2,5,_MCR2238,L2Q05C17,7.071,0
May,2,6,_MCR2239,L2Q06C01,14.804,0
May,2,6,_MCR2239,L2Q06C02,16.248,1
May,2,6,_MCR2239,L2Q06C03,14.629,0
May,2,6,_MCR2239,L2Q06C04,11.847,3
May,2,6,_MCR2239,L2Q06C05,14.594,1
May,2,6,_MCR2239,L2Q06C06,NA,2
May,2,6,_MCR2239,L2Q06C07,NA,0
May,2,6,_MCR2239,L2Q06C09,NA,3
May,2,6,_MCR2239,L2Q06C10,NA,1
May,2,6,_MCR2239,L2Q06C11,NA,0
May,2,7,_MCR2240,L2Q07C01,NA,3
May,2,7,_MCR2240,L2Q07C03,NA,3
May,2,7,_MCR2240,L2Q07C04,NA,2
May,2,7,_MCR2240,L2Q07C05,9.425,3
May,2,7,_MCR2240,L2Q07C06,16.095,3
May,2,7,_MCR2240,L2Q07C07,24.926,1
May,2,7,_MCR2240,L2Q07C08,17.624,2
May,2,7,_MCR2240,L2Q07C09,NA,3
May,2,7,_MCR2240,L2Q07C12,NA,3
May,2,7,_MCR2240,L2Q07C13,NA,3
May,2,7,_MCR2240,L2Q07C15,13.429,2
May,2,7,_MCR2240,L2Q07C17,NA,0
May,2,8,_MCR2241,L2Q08C01,31.8,3
May,2,8,_MCR2241,L2Q08C02,14.614,1
May,2,8,_MCR2241,L2Q08C03,NA,2
May,2,8,_MCR2241,L2Q08C04,10.35,3
May,2,8,_MCR2241,L2Q08C05,NA,3
May,2,8,_MCR2241,L2Q08C06,23.455,3
May,2,8,_MCR2241,L2Q08C08,6.085,0
May,2,8,_MCR2241,L2Q08C09,NA,0
May,2,8,_MCR2241,L2Q08C10,NA,3
May,2,8,_MCR2241,L2Q08C11,NA,3
May,2,8,_MCR2241,L2Q08C13,NA,0
May,2,8,_MCR2241,L2Q08C14,NA,2
May,2,8,_MCR2241,L2Q08C15,NA,0
May,2,9,_MCR2243,L2Q09C01,NA,3
May,2,9,_MCR2243,L2Q09C02,7.609,0
May,2,9,_MCR2243,L2Q09C03,7.257,0
May,2,9,_MCR2243,L2Q09C04,NA,3
May,2,9,_MCR2243,L2Q09C05,NA,3
May,2,9,_MCR2243,L2Q09C06,13.423,2
May,2,9,_MCR2243,L2Q09C07,15.589,2
May,2,9,_MCR2243,L2Q09C08,15.305,0
May,2,9,_MCR2243,L2Q09C09,NA,1
May,2,9,_MCR2243,L2Q09C10,NA,1
May,2,9,_MCR2243,L2Q09C11,NA,3
May,2,9,_MCR2243,L2Q09C12,31.08,3
May,2,9,_MCR2243,L2Q09C13,NA,3
May,2,9,_MCR2243,L2Q09C14,NA,1
May,2,9,_MCR2243,L2Q09C15,2.559,2
May,2,10,_MCR2244,L2Q10C01,40.731,3
May,2,10,_MCR2244,L2Q10C02,14.313,2
May,2,10,_MCR2244,L2Q10C03,14.262,0
May,2,10,_MCR2244,L2Q10C04,16.926,2
May,2,10,_MCR2244,L2Q10C05,10.403,2
May,2,10,_MCR2244,L2Q10C06,11.689,2
May,2,10,_MCR2244,L2Q10C07,12.14,2
May,2,10,_MCR2244,L2Q10C08,NA,2
May,2,10,_MCR2244,L2Q10C09,NA,3
May,2,10,_MCR2244,L2Q10C12,NA,3
May,2,11,_MCR2245,L2Q11C01,NA,2
May,2,11,_MCR2245,L2Q11C02,21.69,3
May,2,11,_MCR2245,L2Q11C03,11.956,NA
May,2,11,_MCR2245,L2Q11C04,6.723,0
May,2,11,_MCR2245,L2Q11C05,11.918,0
May,2,11,_MCR2245,L2Q11C06,3.466,0
May,2,11,_MCR2245,L2Q11C07,16.771,2
May,2,11,_MCR2245,L2Q11C08,5.436,0
May,2,11,_MCR2245,L2Q11C09,NA,0
May,2,11,_MCR2245,L2Q11C10,NA,0
May,2,11,_MCR2245,L2Q11C11,9.162,2
May,2,11,_MCR2245,L2Q11C12,4.936,0
May,2,11,_MCR2245,L2Q11C14,NA,3
May,2,11,_MCR2245,L2Q11C15,NA,0
May,2,11,_MCR2245,L2Q11C16,NA,3
May,2,11,_MCR2245,L2Q11C17,5.758,0
May,2,11,_MCR2245,L2Q11C18,7.211,0
May,2,11,_MCR2245,L2Q11C19,NA,3
May,2,11,_MCR2245,L2Q11C20,7.068,0
May,2,12,_MCR2246,L2Q12C01,33.7,2
May,2,12,_MCR2246,L2Q12C02,13.678,3
May,2,12,_MCR2246,L2Q12C03,5.895,0
May,2,12,_MCR2246,L2Q12C04,13.534,3
May,2,12,_MCR2246,L2Q12C05,2.978,3
May,2,12,_MCR2246,L2Q12C06,NA,3
May,2,12,_MCR2246,L2Q12C07,11.605,0
May,2,12,_MCR2246,L2Q12C08,9.171,2
May,2,12,_MCR2246,L2Q12C09,NA,3
May,2,12,_MCR2246,L2Q12C10,4.258,3
May,2,12,_MCR2246,L2Q12C11,NA,3
May,2,12,_MCR2246,L2Q12C12,NA,3
May,2,12,_MCR2246,L2Q12C13,3.641,0
May,2,12,_MCR2246,L2Q12C16,6.518,3
May,2,13,_MCR2247,L2Q13C01,25.09,3
May,2,13,_MCR2247,L2Q13C02,20.114,3
May,2,13,_MCR2247,L2Q13C03,8.79,0
May,2,13,_MCR2247,L2Q13C04,27.791,3
May,2,13,_MCR2247,L2Q13C05,NA,3
May,2,13,_MCR2247,L2Q13C06,6.103,3
May,2,13,_MCR2247,L2Q13C07,NA,3
May,2,13,_MCR2247,L2Q13C08,6.639,2
May,2,13,_MCR2247,L2Q13C09,5.929,3
May,2,13,_MCR2247,L2Q13C10,8.823,0
May,2,13,_MCR2247,L2Q13C11,NA,3
May,2,13,_MCR2247,L2Q13C16,NA,2
May,2,13,_MCR2247,L2Q13C18,6.658,0
May,2,13,_MCR2247,L2Q13C19,NA,3
May,2,13,_MCR2247,L2Q13C21,5.601,0
May,2,14,_MCR2248,L2Q14C03,18.853,2
May,2,14,_MCR2248,L2Q14C04,9.204,0
May,2,14,_MCR2248,L2Q14C05,11.455,0
May,2,14,_MCR2248,L2Q14C06,7.76,2
May,2,14,_MCR2248,L2Q14C10,12.414,0
May,2,14,_MCR2248,L2Q14C11,10.477,0
May,2,14,_MCR2248,L2Q14C12,7.065,0
May,2,15,_MCR2249,L2Q15C01,20.411,2
May,2,15,_MCR2249,L2Q15C03,9.744,2
May,2,15,_MCR2249,L2Q15C05,11.902,NA
May,2,15,_MCR2249,L2Q15C06,7.143,0
May,2,15,_MCR2249,L2Q15C07,10.16,3
May,2,15,_MCR2249,L2Q15C08,11.399,0
May,2,15,_MCR2249,L2Q15C09,11.07,3
May,2,15,_MCR2249,L2Q15C10,4.016,0
May,2,15,_MCR2249,L2Q15C14,NA,0
May,2,15,_MCR2249,L2Q15C15,NA,0
May,2,15,_MCR2249,L2Q15C16,NA,3
May,2,15,_MCR2249,L2Q15C17,13.363,3
May,2,16,_MCR2250,L2Q16C01,NA,3
May,2,16,_MCR2250,L2Q16C02,9.068,3
May,2,16,_MCR2250,L2Q16C03,6.877,0
May,2,16,_MCR2250,L2Q16C04,5.523,0
May,2,16,_MCR2250,L2Q16C05,37.044,3
May,2,16,_MCR2250,L2Q16C06,27.484,3
May,2,16,_MCR2250,L2Q16C08,NA,0
May,2,17,_MCR2252,L2Q17C01,22.9,3
May,2,17,_MCR2252,L2Q17C02,11.222,3
May,2,17,_MCR2252,L2Q17C03,22.615,3
May,2,17,_MCR2252,L2Q17C04,8.16,1
May,2,17,_MCR2252,L2Q17C05,NA,3
May,2,17,_MCR2252,L2Q17C06,3.497,1
May,2,17,_MCR2252,L2Q17C07,7.073,1
May,2,17,_MCR2252,L2Q17C08,NA,1
May,2,17,_MCR2252,L2Q17C09,6.236,1
May,2,17,_MCR2252,L2Q17C10,8.53,0
May,2,17,_MCR2252,L2Q17C13,NA,3
May,2,17,_MCR2252,L2Q17C18,NA,2
May,2,18,_MCR2253,L2Q18C01,NA,3
May,2,18,_MCR2253,L2Q18C02,23.24,3
May,2,18,_MCR2253,L2Q18C03,23.555,3
May,2,18,_MCR2253,L2Q18C04,NA,2
May,2,18,_MCR2253,L2Q18C05,9.129,0
May,2,18,_MCR2253,L2Q18C06,14.835,1
May,2,18,_MCR2253,L2Q18C07,NA,1
May,2,18,_MCR2253,L2Q18C08,NA,1
May,2,18,_MCR2253,L2Q18C10,10.671,3
May,2,18,_MCR2253,L2Q18C11,4.103,0
May,2,18,_MCR2253,L2Q18C12,NA,3
May,2,19,_MCR2254,L2Q19C01,26.154,3
May,2,19,_MCR2254,L2Q19C02,8.053,0
May,2,19,_MCR2254,L2Q19C03,9.138,0
May,2,19,_MCR2254,L2Q19C04,6.168,0
May,2,19,_MCR2254,L2Q19C05,NA,3
May,2,19,_MCR2254,L2Q19C06,7.899,3
May,2,19,_MCR2254,L2Q19C07,5.312,3
May,2,19,_MCR2254,L2Q19C08,11.544,0
May,2,19,_MCR2254,L2Q19C09,9.562,1
May,2,19,_MCR2254,L2Q19C10,10.116,0
May,2,19,_MCR2254,L2Q19C11,11.908,0
May,2,19,_MCR2254,L2Q19C12,NA,0
May,2,19,_MCR2254,L2Q19C13,3.822,0
May,2,19,_MCR2254,L2Q19C14,NA,3
May,2,19,_MCR2254,L2Q19C15,NA,3
May,2,19,_MCR2254,L2Q19C21,NA,0
May,2,19,_MCR2254,L2Q19C22,NA,0
May,2,19,_MCR2254,L2Q19C23,NA,0
May,2,20,_MCR2255,L2Q20C01,NA,3
May,2,20,_MCR2255,L2Q20C02,12.963,0
May,2,20,_MCR2255,L2Q20C03,9.58,3
May,2,20,_MCR2255,L2Q20C04,NA,3
May,2,20,_MCR2255,L2Q20C05,23.37,3
May,2,20,_MCR2255,L2Q20C06,2.62,0
May,2,20,_MCR2255,L2Q20C07,5.129,0
May,2,20,_MCR2255,L2Q20C08,7.857,0
May,2,20,_MCR2255,L2Q20C09,NA,0
May,2,20,_MCR2255,L2Q20C10,NA,0
May,2,20,_MCR2255,L2Q20C11,5.954,1
May,2,20,_MCR2255,L2Q20C12,8.238,1
May,2,20,_MCR2255,L2Q20C13,7.754,1
May,2,20,_MCR2255,L2Q20C14,NA,3
May,2,20,_MCR2255,L2Q20C16,5.624,0
May,2,20,_MCR2255,L2Q20C17,3.952,0
May,2,20,_MCR2255,L2Q20C18,4.072,0
May,2,20,_MCR2255,L2Q20C19,1.184,0
May,2,20,_MCR2255,L2Q20C20,4.511,1
May,2,20,_MCR2255,L2Q20C21,5.663,3
May,2,20,_MCR2255,L2Q20C26,NA,1
May,2,20,_MCR2255,L2Q20C27,5.936,1
May,2,21,_MCR2256,L2Q21C01,NA,2
May,2,21,_MCR2256,L2Q21C02,31.853,3
May,2,21,_MCR2256,L2Q21C03,35.952,3
May,2,21,_MCR2256,L2Q21C04,18.864,3
May,2,21,_MCR2256,L2Q21C05,10.625,3
May,2,21,_MCR2256,L2Q21C06,6.651,3
May,2,21,_MCR2256,L2Q21C07,7.172,3
May,2,21,_MCR2256,L2Q21C08,11.196,3
May,2,21,_MCR2256,L2Q21C09,5.659,3
May,2,21,_MCR2256,L2Q21C10,6.325,3
May,2,21,_MCR2256,L2Q21C11,3.796,0
May,2,21,_MCR2256,L2Q21C12,NA,0
May,2,21,_MCR2256,L2Q21C14,NA,3
May,2,21,_MCR2256,L2Q21C15,NA,3
May,2,22,_MCR2257,L2Q22C01,NA,3
May,2,22,_MCR2257,L2Q22C02,13.509,1
May,2,22,_MCR2257,L2Q22C03,NA,2
May,2,22,_MCR2257,L2Q22C04,7.128,3
May,2,22,_MCR2257,L2Q22C05,NA,2
May,2,22,_MCR2257,L2Q22C06,23.645,2
May,2,22,_MCR2257,L2Q22C07,10.278,2
May,2,22,_MCR2257,L2Q22C08,4.623,0
May,2,22,_MCR2257,L2Q22C11,8.123,3
May,2,23,_MCR2258,L2Q23C01,19.44,3
May,2,23,_MCR2258,L2Q23C02,12.334,1
May,2,23,_MCR2258,L2Q23C03,13.287,1
May,2,23,_MCR2258,L2Q23C04,NA,3
May,2,23,_MCR2258,L2Q23C05,NA,3
May,2,23,_MCR2258,L2Q23C06,17.443,1
May,2,23,_MCR2258,L2Q23C07,3.374,0
May,2,24,_MCR2259,L2Q24C01,28.247,3
May,2,24,_MCR2259,L2Q24C02,NA,3
May,2,24,_MCR2259,L2Q24C03,NA,3
May,2,24,_MCR2259,L2Q24C04,10.462,2
May,2,24,_MCR2259,L2Q24C06,NA,0
May,2,24,_MCR2259,L2Q24C07,7.643,2
May,2,24,_MCR2259,L2Q24C08,8.725,2
May,2,24,_MCR2259,L2Q24C10,7.212,3
May,2,24,_MCR2259,L2Q24C11,8.264,0
May,2,24,_MCR2259,L2Q24C13,NA,0
May,2,25,_MCR2261,L2Q25C01,30.442,3
May,2,25,_MCR2261,L2Q25C02,NA,3
May,2,25,_MCR2261,L2Q25C03,NA,3
May,2,25,_MCR2261,L2Q25C04,5.386,3
May,2,25,_MCR2261,L2Q25C05,8.999,0
May,2,25,_MCR2261,L2Q25C06,NA,3
May,2,25,_MCR2261,L2Q25C07,NA,3
May,2,25,_MCR2261,L2Q25C08,NA,0
May,2,25,_MCR2261,L2Q25C09,7.291,3
May,2,25,_MCR2261,L2Q25C10,NA,3
May,2,25,_MCR2261,L2Q25C11,6.875,0
May,2,25,_MCR2261,L2Q25C12,6.628,3
May,2,25,_MCR2261,L2Q25C13,4.462,0
May,2,25,_MCR2261,L2Q25C14,7.079,3
May,2,25,_MCR2261,L2Q25C15,NA,0
May,2,26,_MCR2262,L2Q26C01,NA,3
May,2,26,_MCR2262,L2Q26C02,9.971,1
May,2,26,_MCR2262,L2Q26C03,NA,1
May,2,26,_MCR2262,L2Q26C04,6.383,3
May,2,26,_MCR2262,L2Q26C05,10.924,3
May,2,26,_MCR2262,L2Q26C06,5.349,3
May,2,26,_MCR2262,L2Q26C07,11.888,0
May,2,26,_MCR2262,L2Q26C08,NA,3
May,2,26,_MCR2262,L2Q26C09,6.658,0
May,2,26,_MCR2262,L2Q26C10,NA,2
May,2,27,_MCR2263,L2Q27C01,25.039,3
May,2,27,_MCR2263,L2Q27C02,22.986,1
May,2,27,_MCR2263,L2Q27C03,NA,3
May,2,27,_MCR2263,L2Q27C04,39.461,3
May,2,27,_MCR2263,L2Q27C06,22.986,0
May,2,27,_MCR2263,L2Q27C07,4.343,0
May,2,27,_MCR2263,L2Q27C08,8.987,0
May,2,27,_MCR2263,L2Q27C09,8.819,0
May,2,27,_MCR2263,L2Q27C11,7.135,3
May,2,27,_MCR2263,L2Q27C12,NA,3
May,2,28,_MCR2264,L2Q28C02,9.504,1
May,2,28,_MCR2264,L2Q28C03,16.019,3
May,2,28,_MCR2264,L2Q28C04,16.788,2
May,2,28,_MCR2264,L2Q28C05,NA,3
May,2,28,_MCR2264,L2Q28C06,NA,3
May,2,28,_MCR2264,L2Q28C07,NA,3
May,2,28,_MCR2264,L2Q28C08,NA,3
May,2,28,_MCR2264,L2Q28C09,18.284,3
May,2,28,_MCR2264,L2Q28C10,NA,3
May,2,28,_MCR2264,L2Q28C11,7.948,3
May,2,28,_MCR2264,L2Q28C12,12.355,3
May,2,28,_MCR2264,L2Q28C13,8.249,0
May,2,28,_MCR2264,L2Q28C14,NA,3
May,2,28,_MCR2264,L2Q28C15,15.295,3
May,2,29,_MCR2265,L2Q29C01,16.86,2
May,2,29,_MCR2265,L2Q29C02,10.243,0
May,2,29,_MCR2265,L2Q29C03,NA,2
May,2,29,_MCR2265,L2Q29C04,18.119,2
May,2,29,_MCR2265,L2Q29C05,NA,3
May,2,29,_MCR2265,L2Q29C06,5.84,NA
May,2,29,_MCR2265,L2Q29C08,3.109,1
May,2,30,_MCR2266,L2Q30C01,NA,3
May,2,30,_MCR2266,L2Q30C02,12.968,1
May,2,30,_MCR2266,L2Q30C04,19.437,3
May,2,30,_MCR2266,L2Q30C05,15.382,3
May,2,30,_MCR2266,L2Q30C06,21.628,2
May,2,30,_MCR2266,L2Q30C07,8.035,1
May,2,30,_MCR2266,L2Q30C08,16.999,3
May,2,30,_MCR2266,L2Q30C10,NA,3
May,2,30,_MCR2266,L2Q30C11,6.159,0
May,2,30,_MCR2266,L2Q30C13,8.188,2
May,2,31,_MCR2267,L2Q31C01,26.562,3
May,2,31,_MCR2267,L2Q31C02,NA,3
May,2,31,_MCR2267,L2Q31C03,17.47,2
May,2,31,_MCR2267,L2Q31C04,9.928,0
May,2,31,_MCR2267,L2Q31C05,NA,0
May,2,31,_MCR2267,L2Q31C06,NA,3
May,2,31,_MCR2267,L2Q31C09,NA,1
May,2,31,_MCR2267,L2Q31C11,NA,1
May,2,31,_MCR2267,L2Q31C12,NA,1
May,2,31,_MCR2267,L2Q31C13,5.125,2
May,2,32,_MCR2268,L2Q32C01,12.487,0
May,2,32,_MCR2268,L2Q32C02,NA,3
May,2,32,_MCR2268,L2Q32C03,9.945,1
May,2,33,_MCR2270,L2Q33C01,NA,3
May,2,33,_MCR2270,L2Q33C02,15.772,1
May,2,33,_MCR2270,L2Q33C03,9.555,2
May,2,33,_MCR2270,L2Q33C04,NA,2
May,2,33,_MCR2270,L2Q33C05,3.148,3
May,2,33,_MCR2270,L2Q33C06,NA,3
May,2,33,_MCR2270,L2Q33C07,1.591,3
May,2,33,_MCR2270,L2Q33C08,NA,3
May,2,33,_MCR2270,L2Q33C09,6.157,1
May,2,33,_MCR2270,L2Q33C10,NA,3
May,2,34,_MCR2271,L2Q34C01,19.4,3
May,2,34,_MCR2271,L2Q34C02,8.206,2
May,2,34,_MCR2271,L2Q34C03,2.874,0
May,2,34,_MCR2271,L2Q34C04,NA,2
May,2,34,_MCR2271,L2Q34C05,10.4,0
May,2,34,_MCR2271,L2Q34C06,22.31,2
May,2,34,_MCR2271,L2Q34C07,NA,0
May,2,34,_MCR2271,L2Q34C08,NA,0
May,2,34,_MCR2271,L2Q34C10,8.938,0
May,2,34,_MCR2271,L2Q34C11,6.418,0
May,2,35,_MCR2272,L2Q35C01,NA,3
May,2,35,_MCR2272,L2Q35C02,14.565,0
May,2,35,_MCR2272,L2Q35C04,5.534,3
May,2,35,_MCR2272,L2Q35C05,8.918,1
May,2,35,_MCR2272,L2Q35C06,7.039,3
May,2,35,_MCR2272,L2Q35C07,5.727,3
May,2,35,_MCR2272,L2Q35C08,NA,3
May,2,35,_MCR2272,L2Q35C09,5.444,3
May,2,35,_MCR2272,L2Q35C10,4.451,0
May,2,35,_MCR2272,L2Q35C11,2.841,0
May,2,35,_MCR2272,L2Q35C12,10.365,3
May,2,35,_MCR2272,L2Q35C13,6.415,3
May,2,35,_MCR2272,L2Q35C14,4.145,3
May,2,35,_MCR2272,L2Q35C15,4.18,3
May,2,35,_MCR2272,L2Q35C16,5.026,3
May,2,35,_MCR2272,L2Q35C17,3.356,3
May,2,35,_MCR2272,L2Q35C18,1.531,3
May,2,35,_MCR2272,L2Q35C19,2.708,1
May,2,35,_MCR2272,L2Q35C20,4.298,3
May,2,35,_MCR2272,L2Q35C21,4.946,3
May,2,35,_MCR2272,L2Q35C22,7.316,2
May,2,35,_MCR2272,L2Q35C23,NA,3
May,2,35,_MCR2272,L2Q35C29,NA,0
May,2,35,_MCR2272,L2Q35C30,NA,0
May,2,35,_MCR2272,L2Q35C31,20.7,2
May,2,36,_MCR2273,L2Q36C01,20.204,3
May,2,36,_MCR2273,L2Q36C02,27.266,3
May,2,36,_MCR2273,L2Q36C03,NA,0
May,2,36,_MCR2273,L2Q36C06,NA,3
May,2,36,_MCR2273,L2Q36C07,9.831,1
May,2,36,_MCR2273,L2Q36C08,NA,2
May,2,36,_MCR2273,L2Q36C09,3.416,0
May,2,36,_MCR2273,L2Q36C13,NA,1
May,2,36,_MCR2273,L2Q36C14,4.357,0
May,2,36,_MCR2273,L2Q36C15,NA,2
May,2,37,_MCR2274,L2Q37C01,17.112,3
May,2,37,_MCR2274,L2Q37C02,14.412,3
May,2,37,_MCR2274,L2Q37C03,13.269,3
May,2,37,_MCR2274,L2Q37C04,18.511,3
May,2,37,_MCR2274,L2Q37C05,17.279,3
May,2,37,_MCR2274,L2Q37C07,8.633,2
May,2,37,_MCR2274,L2Q37C08,NA,3
May,2,37,_MCR2274,L2Q37C15,NA,3
May,2,37,_MCR2274,L2Q37C16,18.656,2
May,2,37,_MCR2274,L2Q37C18,6.362,1
May,2,37,_MCR2274,L2Q37C19,5.829,2
May,2,37,_MCR2274,L2Q37C20,3.826,0
May,2,38,_MCR2275,L2Q38C01,NA,3
May,2,38,_MCR2275,L2Q38C02,NA,3
May,2,38,_MCR2275,L2Q38C03,12.655,2
May,2,38,_MCR2275,L2Q38C04,9.855,3
May,2,38,_MCR2275,L2Q38C11,NA,3
May,2,38,_MCR2275,L2Q38C12,NA,1
May,2,38,_MCR2275,L2Q38C13,17.897,1
May,2,38,_MCR2275,L2Q38C14,NA,2
May,2,39,_MCR2276,L2Q39C01,22.781,3
May,2,39,_MCR2276,L2Q39C02,NA,3
May,2,39,_MCR2276,L2Q39C03,5.986,0
May,2,39,_MCR2276,L2Q39C04,6.567,0
May,2,39,_MCR2276,L2Q39C05,8.262,2
May,2,39,_MCR2276,L2Q39C06,14.061,1
May,2,39,_MCR2276,L2Q39C07,13.795,0
May,2,39,_MCR2276,L2Q39C08,7.846,0
May,2,39,_MCR2276,L2Q39C09,8.103,2
May,2,39,_MCR2276,L2Q39C10,6.899,1
May,2,39,_MCR2276,L2Q39C11,11.405,0
May,2,39,_MCR2276,L2Q39C12,8.439,0
May,2,39,_MCR2276,L2Q39C13,7.047,0
May,2,39,_MCR2276,L2Q39C14,2.259,3
May,2,39,_MCR2276,L2Q39C15,4.463,0
May,2,39,_MCR2276,L2Q39C16,7.691,2
May,2,40,_MCR2277,L2Q40C01,NA,2
May,2,40,_MCR2277,L2Q40C03,15.079,1
May,2,40,_MCR2277,L2Q40C04,20.825,0
May,2,40,_MCR2277,L2Q40C05,10.164,2
May,2,40,_MCR2277,L2Q40C06,7.235,1
May,2,40,_MCR2277,L2Q40C07,7.488,0
May,2,40,_MCR2277,L2Q40C08,8.634,0
May,2,40,_MCR2277,L2Q40C09,NA,0
May,2,40,_MCR2277,L2Q40C10,NA,2
May,2,40,_MCR2277,L2Q40C11,5.33,0
May,2,40,_MCR2277,L2Q40C12,7.403,3
May,2,40,_MCR2277,L2Q40C14,NA,2
May,2,40,_MCR2277,L2Q40C15,10.896,3
May,2,40,_MCR2277,L2Q40C16,6.668,1
May,2,40,_MCR2277,L2Q40C17,17.834,1
